,PowerStation,Zone,Hour,Loss_Factor
55828,Delphi,Cape,915,-0.010329988569469433
55830,Duvha P,Mpumalanga,915,0.02191688766871372
55835,Grassr,Cape,915,-0.0015462198514314162
55838,Helios,Cape,915,-0.011600608600945509
55839,Hendrin,Mpumalanga,915,0.014562694175609783
55841,Hydra ,Karoo,915,0.00023175466432171838
55846,Kendal ,Mpumalanga,915,0.0213685967379831
55847,Koeberg,Cape,915,-0.002473222945009592
55851,Kusile ,Mpumalanga,915,0.020944140265756816
55852,Lethabo,Vaal,915,0.03037528877147932
55855,Matimba,Waterburg,915,0.043991849452487734
55856,Matla P,Mpumalanga,915,0.024010815937143642
55857,Medupi ,Waterburg,915,0.03690907558887057
55858,Mulder,Cape,915,-0.005129779998164302
55860,Olien ,Karoo,915,-0.000549606604726497
55867,Poseid,Cape,915,-0.0016354011980093328
55869,Ressan,Mpumalanga,915,-0.0014607115667581313
55878,Apollo,Mpumalanga,916,0.01633351911292654
55882,Aurora,Cape,916,0.001672883253966208
55884,Bacchu,Cape,916,0.001037877060435741
55889,Delphi,Cape,916,-0.010227878260665915
55890,Drakens,KZN,916,-0.01736074094965269
55891,Duvha P,Mpumalanga,916,0.017326624660297395
55896,Grassr,Cape,916,-0.0020037676430935424
55899,Helios,Cape,916,-0.00536154479613541
55900,Hendrin,Mpumalanga,916,0.010440861551397338
55902,Hydra ,Karoo,916,0.000390876827661487
55907,Kendal ,Mpumalanga,916,0.01683270956699571
55908,Koeberg,Cape,916,0.004981216267017989
55912,Kusile ,Mpumalanga,916,0.016021952123590196
55913,Lethabo,Vaal,916,0.02367288273091631
55916,Matimba,Waterburg,916,0.03763094021950634
55917,Matla P,Mpumalanga,916,0.010479168870783156
55918,Medupi ,Waterburg,916,0.030538702620636207
55919,Mulder,Cape,916,0.002558090383104663
55921,Olien ,Karoo,916,-0.0009719243054784836
55928,Poseid,Cape,916,-0.001448283808233584
55930,Ressan,Mpumalanga,916,-0.0022494102451549296
55939,Apollo,Mpumalanga,917,0.01489088803422675
55943,Aurora,Cape,917,0.0029205567749203904
55945,Bacchu,Cape,917,0.0033584483141804967
55950,Delphi,Cape,917,-0.011707868242467476
55951,Drakens,KZN,917,-0.010234418215150485
55952,Duvha P,Mpumalanga,917,0.016699250934823384
55957,Grassr,Cape,917,-0.004285562440244661
55960,Helios,Cape,917,-0.0035062275358950044
55961,Hendrin,Mpumalanga,917,0.009774434055412297
55963,Hydra ,Karoo,917,0.0004048222265682271
55965,Ingula ,KZN,917,-0.008710386198502612
55968,Kendal ,Mpumalanga,917,0.01617254303796399
55969,Koeberg,Cape,917,0.008232364178361278
55973,Kusile ,Mpumalanga,917,0.015025967434174049
55974,Lethabo,Vaal,917,0.021742277342381502
55977,Matimba,Waterburg,917,0.03485182255814123
55978,Matla P,Mpumalanga,917,0.012919237998958841
55979,Medupi ,Waterburg,917,0.02807080269681585
55980,Mulder,Cape,917,0.006191797488400667
55982,Olien ,Karoo,917,-0.0009734651657189602
55983,Palmiet,Cape,917,0.007631257430420827
55989,Poseid,Cape,917,-0.0034659089160703283
55991,Ressan,Mpumalanga,917,-0.0023186445906354576
56000,Apollo,Mpumalanga,918,0.01646604226830865
56004,Aurora,Cape,918,0.0005700348298100745
56006,Bacchu,Cape,918,-0.0010036547278804864
56011,Delphi,Cape,918,-0.01222933073631933
56012,Drakens,KZN,918,-0.014846230501510037
56013,Duvha P,Mpumalanga,918,0.01877940280352573
56015,Gariep,Karoo,918,0.06851714073776739
56018,Grassr,Cape,918,-0.004606107389556194
56021,Helios,Cape,918,-0.006128863639255508
56022,Hendrin,Mpumalanga,918,0.011918347495615095
56024,Hydra ,Karoo,918,0.0004833544612489444
56026,Ingula ,KZN,918,-0.013300677434626672
56029,Kendal ,Mpumalanga,918,0.01801611577405837
56030,Koeberg,Cape,918,0.001904751013778686
56034,Kusile ,Mpumalanga,918,0.016976671239848598
56035,Lethabo,Vaal,918,0.02428912824155033
56038,Matimba,Waterburg,918,0.03734271523617925
56039,Matla P,Mpumalanga,918,0.020833373813422647
56040,Medupi ,Waterburg,918,0.03089665098189655
56041,Mulder,Cape,918,-0.0003500749283253214
56043,Olien ,Karoo,918,-0.0007439500757853401
56044,Palmiet,Cape,918,-0.0012678581260677285
56050,Poseid,Cape,918,-0.0036119974161370957
56052,Ressan,Mpumalanga,918,-0.001931487477899034
56057,Van Der,Karoo,918,0.0405671585880709
56061,Apollo,Mpumalanga,919,0.016427175043207662
56065,Aurora,Cape,919,-0.00048556218994968883
56067,Bacchu,Cape,919,-0.002978097197575111
56069,Bounda,Karoo,919,0.0007003659939334203
56072,Delphi,Cape,919,-0.010556208769759753
56074,Duvha P,Mpumalanga,919,0.01974404639157867
56075,Ferrum,Cape,919,-0.0008590087876835812
56076,Gariep,Karoo,919,0.07026294311736977
56079,Grassr,Cape,919,-0.003166312133354171
56081,Harvar,Karoo,919,0.0013686960340309796
56082,Helios,Cape,919,-0.006252549307212374
56083,Hendrin,Mpumalanga,919,0.012727029800664702
56085,Hydra ,Karoo,919,0.0018940603088994316
56087,Ingula ,KZN,919,-0.01180048780412714
56089,Juno W,Cape,919,-0.0042502618593670384
56090,Kendal ,Mpumalanga,919,0.019073329755902504
56091,Koeberg,Cape,919,-0.0011024950464177527
56094,Kronos,Karoo,919,-0.0024226699725704536
56095,Kusile ,Mpumalanga,919,0.017697938781405704
56096,Lethabo,Vaal,919,0.0244494659633516
56097,Majuba ,Mpumalanga,919,-0.0017862948330099615
56098,Matimb,Waterburg,919,0.036291499675795175
56099,Matimba,Waterburg,919,0.037213426276679666
56100,Matla P,Mpumalanga,919,0.023255478504387677
56101,Medupi ,Waterburg,919,0.030730608744119606
56102,Mulder,Cape,919,-0.003230726169890239
56104,Olien ,Karoo,919,-0.00016289861193896957
56108,Perseu,Vaal,919,0.003960072094164828
56111,Poseid,Cape,919,-0.0018914010062706316
56113,Ressan,Mpumalanga,919,-0.0017821933407360523
56116,Tabor ,Mpumalanga,919,0.014461423813843303
56118,Van Der,Karoo,919,0.07360473513486339
56119,Witkop,Mpumalanga,919,0.01715318072611579
56122,Apollo,Mpumalanga,920,0.015994925014140855
56123,Aries ,Cape,920,-0.005418659765332447
56126,Aurora,Cape,920,-0.0019047440173091423
56128,Bacchu,Cape,920,-0.0038767402247332963
56130,Bounda,Karoo,920,0.002034161352528299
56133,Delphi,Cape,920,-0.01143967178202428
56135,Duvha P,Mpumalanga,920,0.02012681822246334
56136,Ferrum,Cape,920,3.3352349211679175e-05
56137,Gariep,Karoo,920,0.07323536428762809
56140,Grassr,Cape,920,-0.001432586540860828
56142,Harvar,Karoo,920,0.0026400988007989306
56143,Helios,Cape,920,-0.0026725468726530094
56144,Hendrin,Mpumalanga,920,0.013329952709972195
56146,Hydra ,Karoo,920,0.003165294891153716
56148,Ingula ,KZN,920,-0.01032177942830884
56149,Juno P,Cape,920,-0.002836757002204251
56150,Juno W,Cape,920,-0.002736332656170241
56151,Kendal ,Mpumalanga,920,0.019336075364147828
56152,Koeberg,Cape,920,-0.002406733786792383
56154,Kriel P,Mpumalanga,920,0.0004909096814345211
56155,Kronos,Karoo,920,0.0003032190378681635
56156,Kusile ,Mpumalanga,920,0.01788487839407247
56157,Lethabo,Vaal,920,0.02400468231274008
56158,Majuba ,Mpumalanga,920,-0.0017357981634091096
56159,Matimb,Waterburg,920,0.03650063872522429
56160,Matimba,Waterburg,920,0.037031935012434986
56161,Matla P,Mpumalanga,920,0.024215661049922187
56162,Medupi ,Waterburg,920,0.030467944826748066
56163,Mulder,Cape,920,-0.004851591732232485
56165,Olien ,Karoo,920,0.0008938546482089134
56169,Perseu,Vaal,920,0.005164252875213648
56172,Poseid,Cape,920,-0.00022755203796315888
56174,Ressan,Mpumalanga,920,-0.0017122109618986593
56175,Ruigte,Karoo,920,0.07292561872545292
56177,Tabor ,Mpumalanga,920,0.014223312078746463
56179,Van Der,Karoo,920,0.07426381256128561
56180,Witkop,Mpumalanga,920,0.016971501409890836
56183,Apollo,Mpumalanga,921,0.01638073219361332
56184,Aries ,Cape,921,-0.0061701906658749115
56187,Aurora,Cape,921,-0.008425542651505176
56189,Bacchu,Cape,921,-0.005953224031667163
56191,Bounda,Karoo,921,0.00317258545659211
56194,Delphi,Cape,921,-0.010626996118671642
56196,Duvha P,Mpumalanga,921,0.02076211125806134
56197,Ferrum,Cape,921,0.0007286565250896468
56198,Gariep,Karoo,921,0.07703473814670124
56199,Garona,Cape,921,0.002144246713158963
56201,Grassr,Cape,921,-0.003015329866909834
56203,Harvar,Karoo,921,0.003715687457579792
56204,Helios,Cape,921,-0.005608778275571841
56205,Hendrin,Mpumalanga,921,0.01419085008600823
56207,Hydra ,Karoo,921,0.002828887814571077
56209,Ingula ,KZN,921,-0.00817746003326306
56210,Juno P,Cape,921,-0.007158038067943714
56211,Juno W,Cape,921,-0.006921792401911674
56212,Kendal ,Mpumalanga,921,0.019907870457922073
56213,Koeberg,Cape,921,-0.007145127408566049
56215,Kriel P,Mpumalanga,921,0.00309865395779838
56216,Kronos,Karoo,921,-6.095784759563369e-06
56217,Kusile ,Mpumalanga,921,0.018404923575308024
56218,Lethabo,Vaal,921,0.02452260582848957
56219,Majuba ,Mpumalanga,921,-0.0009758787350146457
56220,Matimb,Waterburg,921,0.03682644400734395
56221,Matimba,Waterburg,921,0.03704854951509203
56222,Matla P,Mpumalanga,921,0.024665530362054256
56223,Medupi ,Waterburg,921,0.030382014113214673
56224,Mulder,Cape,921,-0.009431884151426557
56226,Olien ,Karoo,921,0.0017895373115291047
56227,Palmiet,Cape,921,-0.010982370515561505
56230,Perseu,Vaal,921,0.005845864559700548
56233,Poseid,Cape,921,-0.0016582761299093543
56235,Ressan,Mpumalanga,921,-0.0016151370261171848
56236,Ruigte,Karoo,921,0.07693710340265109
56238,Tabor ,Mpumalanga,921,0.014122515969889109
56240,Van Der,Karoo,921,0.034594484237434844
56241,Witkop,Mpumalanga,921,0.016834708068567805
56244,Apollo,Mpumalanga,922,0.017181295102958183
56245,Aries ,Cape,922,-0.008409260344840406
56248,Aurora,Cape,922,-0.011433979177218997
56250,Bacchu,Cape,922,-0.007638500152889841
56252,Bounda,Karoo,922,0.003700616779128864
56255,Delphi,Cape,922,-0.009824861567701274
56257,Duvha P,Mpumalanga,922,0.021379881668295745
56258,Ferrum,Cape,922,0.0011302002011497265
56259,Gariep,Karoo,922,0.07633700543796726
56260,Garona,Cape,922,0.0069261614452718855
56262,Grassr,Cape,922,-0.003504124349333676
56264,Harvar,Karoo,922,0.004203980205678947
56265,Helios,Cape,922,-0.009960408273299769
56266,Hendrin,Mpumalanga,922,0.014931771619469947
56268,Hydra ,Karoo,922,0.0024120229059824217
56270,Ingula ,KZN,922,-0.008910126579042412
56271,Juno P,Cape,922,-0.010773082254171808
56272,Juno W,Cape,922,-0.010552066557362827
56273,Kendal ,Mpumalanga,922,0.020530063572968615
56274,Koeberg,Cape,922,-0.009996855624250893
56276,Kriel P,Mpumalanga,922,0.003699044208980712
56277,Kronos,Karoo,922,-0.001463026859973551
56278,Kusile ,Mpumalanga,922,0.018951963118669462
56279,Lethabo,Vaal,922,0.02510698113732078
56280,Majuba ,Mpumalanga,922,-0.0009247700344528252
56281,Matimb,Waterburg,922,0.03825272459066422
56282,Matimba,Waterburg,922,0.03832025633186147
56283,Matla P,Mpumalanga,922,0.025291975302175838
56284,Medupi ,Waterburg,922,0.03129639887683028
56285,Mulder,Cape,922,-0.012673910401211628
56287,Olien ,Karoo,922,0.0023388675267849816
56288,Palmiet,Cape,922,-0.013988593807828123
56291,Perseu,Vaal,922,0.006000422670751115
56294,Poseid,Cape,922,-0.002293957738460235
56296,Ressan,Mpumalanga,922,-0.00148962788764849
56297,Ruigte,Karoo,922,0.07621295105231705
56299,Tabor ,Mpumalanga,922,0.015199556446635915
56301,Van Der,Karoo,922,0.0005623573403895315
56302,Witkop,Mpumalanga,922,0.017897407229175787
56305,Apollo,Mpumalanga,923,0.017903977691297455
56306,Aries ,Cape,923,-0.009253755114816619
56309,Aurora,Cape,923,-0.010465552988219521
56311,Bacchu,Cape,923,-0.009048772186958858
56313,Bounda,Karoo,923,0.003572093064987911
56316,Delphi,Cape,923,-0.010115009948522378
56318,Duvha P,Mpumalanga,923,0.021553770795973638
56319,Ferrum,Cape,923,0.0011173458847854648
56321,Garona,Cape,923,0.007042044549236374
56323,Grassr,Cape,923,-0.0031335500401543197
56325,Harvar,Karoo,923,0.003895544278369728
56326,Helios,Cape,923,-0.005618864682453529
56327,Hendrin,Mpumalanga,923,0.01462874261643762
56329,Hydra ,Karoo,923,0.0014533970320879184
56331,Ingula ,KZN,923,-0.00881696545929302
56332,Juno P,Cape,923,-0.0119046844478773
56333,Juno W,Cape,923,-0.01151060129459937
56334,Kendal ,Mpumalanga,923,0.020765768614747934
56335,Koeberg,Cape,923,-0.012257367739724861
56337,Kriel P,Mpumalanga,923,0.003141666363176879
56338,Kronos,Karoo,923,-0.002674388009291248
56339,Kusile ,Mpumalanga,923,0.019286024727576297
56340,Lethabo,Vaal,923,0.025960064338669167
56341,Majuba ,Mpumalanga,923,-0.0010486796907927083
56342,Matimb,Waterburg,923,0.03891878852243414
56343,Matimba,Waterburg,923,0.03887469741954088
56344,Matla P,Mpumalanga,923,0.025643100012059116
56345,Medupi ,Waterburg,923,0.031855449710668636
56346,Mulder,Cape,923,-0.015645185505940042
56348,Olien ,Karoo,923,0.002278857876360461
56349,Palmiet,Cape,923,-0.016976107714544365
56352,Perseu,Vaal,923,0.0054911003385943275
56355,Poseid,Cape,923,-0.0028382705465377143
56357,Ressan,Mpumalanga,923,-0.0015629338615651776
56358,Ruigte,Karoo,923,0.0031021749602328907
56360,Tabor ,Mpumalanga,923,0.01571975813698735
56363,Witkop,Mpumalanga,923,0.018338347126581122
56366,Apollo,Mpumalanga,924,0.01837787028607467
56367,Aries ,Cape,924,-0.008570428228076252
56370,Aurora,Cape,924,-0.012298231123435543
56372,Bacchu,Cape,924,-0.008477890261495381
56374,Bounda,Karoo,924,0.00346884627216743
56377,Delphi,Cape,924,-0.012397803807159786
56378,Drakens,KZN,924,-0.01239198982086662
56379,Duvha P,Mpumalanga,924,0.021395374340608245
56380,Ferrum,Cape,924,0.0012134310706798633
56382,Garona,Cape,924,0.007152287546646485
56384,Grassr,Cape,924,-0.005427211818608761
56386,Harvar,Karoo,924,0.0036860826527595203
56387,Helios,Cape,924,-0.010355445405984053
56388,Hendrin,Mpumalanga,924,0.013798298518471933
56390,Hydra ,Karoo,924,0.0009236275346427133
56392,Ingula ,KZN,924,-0.009224819294442155
56393,Juno P,Cape,924,-0.010984330911155209
56394,Juno W,Cape,924,-0.010688957795463257
56395,Kendal ,Mpumalanga,924,0.020731496389046217
56396,Koeberg,Cape,924,-0.011634866772222365
56398,Kriel P,Mpumalanga,924,0.0010758478457835463
56399,Kronos,Karoo,924,-0.0025751361378053947
56400,Kusile ,Mpumalanga,924,0.01935083745778922
56401,Lethabo,Vaal,924,0.026605302687669013
56402,Majuba ,Mpumalanga,924,-0.0013766371523580001
56403,Matimb,Waterburg,924,0.039580682341780485
56404,Matimba,Waterburg,924,0.03953424618061826
56405,Matla P,Mpumalanga,924,0.025807132531271954
56406,Medupi ,Waterburg,924,0.03249560246040547
56409,Olien ,Karoo,924,0.0022971199773471787
56413,Perseu,Vaal,924,0.00514948204993528
56416,Poseid,Cape,924,-0.005720898398449995
56418,Ressan,Mpumalanga,924,-0.0016529590443360306
56421,Tabor ,Mpumalanga,924,0.016452959479231616
56424,Witkop,Mpumalanga,924,0.01899415160284317
56427,Apollo,Mpumalanga,925,0.017678008348942252
56428,Aries ,Cape,925,-0.0055884648332255584
56431,Aurora,Cape,925,-0.007993014935291929
56433,Bacchu,Cape,925,-0.005768385545563209
56435,Bounda,Karoo,925,0.0035464166519542416
56438,Delphi,Cape,925,-0.01002696125818366
56439,Drakens,KZN,925,-0.012734141454888062
56440,Duvha P,Mpumalanga,925,0.020333914948172282
56441,Ferrum,Cape,925,0.0014953995353073008
56443,Garona,Cape,925,0.007543660374516959
56445,Grassr,Cape,925,-0.0009895799153884167
56447,Harvar,Karoo,925,0.0037573987339083433
56448,Helios,Cape,925,-0.006128896692300524
56449,Hendrin,Mpumalanga,925,0.01265809521510201
56451,Hydra ,Karoo,925,0.002440603436621179
56453,Ingula ,KZN,925,-0.010485623088286955
56454,Juno P,Cape,925,-0.007149862515141404
56455,Juno W,Cape,925,-0.007015962099413432
56456,Kendal ,Mpumalanga,925,0.019824420753134717
56457,Koeberg,Cape,925,-0.007235159005987478
56460,Kronos,Karoo,925,-0.00018117215395452646
56461,Kusile ,Mpumalanga,925,0.018444816255904422
56462,Lethabo,Vaal,925,0.025639724190689165
56463,Majuba ,Mpumalanga,925,-0.0015154321708905436
56464,Matimb,Waterburg,925,0.03907935635356435
56465,Matimba,Waterburg,925,0.03914219907617587
56466,Matla P,Mpumalanga,925,0.023950533997378145
56467,Medupi ,Waterburg,925,0.03199171503817999
56470,Olien ,Karoo,925,0.0024911706301330183
56471,Palmiet,Cape,925,-0.01067682105991684
56474,Perseu,Vaal,925,0.005044264053148487
56477,Poseid,Cape,925,-0.0023192438093017857
56479,Ressan,Mpumalanga,925,-0.0017292248241846378
56480,Ruigte,Karoo,925,0.0009747482508354174
56482,Tabor ,Mpumalanga,925,0.016062068839510456
56485,Witkop,Mpumalanga,925,0.018545966065688545
56488,Apollo,Mpumalanga,926,0.017699360419112475
56489,Aries ,Cape,926,-0.004629453492587689
56492,Aurora,Cape,926,-0.006252954691518954
56494,Bacchu,Cape,926,-0.00473489381311439
56496,Bounda,Karoo,926,0.003173472064633622
56499,Delphi,Cape,926,-0.006895055416595174
56500,Drakens,KZN,926,-0.013141006038639236
56501,Duvha P,Mpumalanga,926,0.020125996028708903
56502,Ferrum,Cape,926,0.0013904076065334979
56504,Garona,Cape,926,0.007301587461067507
56506,Grassr,Cape,926,0.003683228675022026
56508,Harvar,Karoo,926,0.002671931531639848
56509,Helios,Cape,926,-0.004815752785317729
56510,Hendrin,Mpumalanga,926,0.012475434401506598
56512,Hydra ,Karoo,926,0.003186216686368989
56514,Ingula ,KZN,926,-0.011233532173323521
56515,Juno P,Cape,926,-0.005642577252563037
56516,Juno W,Cape,926,-0.005522412977922999
56517,Kendal ,Mpumalanga,926,0.019676587185531707
56518,Koeberg,Cape,926,-0.0054715812124518474
56521,Kronos,Karoo,926,0.0007210497926956368
56522,Kusile ,Mpumalanga,926,0.018332244392688546
56523,Lethabo,Vaal,926,0.025571781701997687
56524,Majuba ,Mpumalanga,926,-0.0018456771558185245
56525,Matimb,Waterburg,926,0.03929588142428635
56526,Matimba,Waterburg,926,0.039539020090360893
56527,Matla P,Mpumalanga,926,0.023388280597033906
56528,Medupi ,Waterburg,926,0.03237248183675076
56531,Olien ,Karoo,926,0.0022551330785862776
56532,Palmiet,Cape,926,-0.00847809768042541
56533,Paulput,Cape,926,-0.0006487955058507191
56535,Perseu,Vaal,926,0.004741662507510267
56538,Poseid,Cape,926,0.0023238278496176077
56540,Ressan,Mpumalanga,926,-0.0017451899092505035
56543,Tabor ,Mpumalanga,926,0.01670513492716242
56546,Witkop,Mpumalanga,926,0.019175896357147382
56549,Apollo,Mpumalanga,927,0.017729144194600706
56550,Aries ,Cape,927,-0.002864521093020923
56553,Aurora,Cape,927,-0.004512239365424176
56555,Bacchu,Cape,927,-0.009063602080086035
56557,Bounda,Karoo,927,0.0032269294434619745
56560,Delphi,Cape,927,-0.007333047021530485
56561,Drakens,KZN,927,-0.015325718443661063
56562,Duvha P,Mpumalanga,927,0.020555508566188475
56563,Ferrum,Cape,927,0.0014373376590542128
56565,Garona,Cape,927,0.007083314295636803
56567,Grassr,Cape,927,0.0037997189837647312
56569,Harvar,Karoo,927,0.002870998013248427
56570,Helios,Cape,927,-0.003215978748147378
56571,Hendrin,Mpumalanga,927,0.012888380579250971
56573,Hydra ,Karoo,927,0.0033120538865593725
56575,Ingula ,KZN,927,-0.012810401980595793
56576,Juno P,Cape,927,-0.004181322259699958
56577,Juno W,Cape,927,-0.004125438757450989
56578,Kendal ,Mpumalanga,927,0.020015609540278246
56579,Koeberg,Cape,927,-0.004240135225620367
56581,Kriel P,Mpumalanga,927,0.00027299448487820967
56582,Kronos,Karoo,927,0.0015652378282825557
56583,Kusile ,Mpumalanga,927,0.018663577336017576
56584,Lethabo,Vaal,927,0.025601118572000755
56585,Majuba ,Mpumalanga,927,-0.0022741628110455616
56586,Matimb,Waterburg,927,0.038635192703610044
56587,Matimba,Waterburg,927,0.039165866099771594
56588,Matla P,Mpumalanga,927,0.024933347707727264
56589,Medupi ,Waterburg,927,0.032145793883749135
56592,Olien ,Karoo,927,0.0022820323145770057
56593,Palmiet,Cape,927,-0.007490602350697752
56594,Paulput,Cape,927,0.008993150359064134
56596,Perseu,Vaal,927,0.005044976670702797
56599,Poseid,Cape,927,0.0026605094391590704
56601,Ressan,Mpumalanga,927,-0.0016832064696813988
56602,Ruigte,Karoo,927,6.049630776524623e-05
56604,Tabor ,Mpumalanga,927,0.016173374526766357
56607,Witkop,Mpumalanga,927,0.018719147807328928
56609,Ankerli,Cape,928,0.00042765558635014605
56610,Apollo,Mpumalanga,928,0.01609280345564521
56611,Aries ,Cape,928,-0.001714248345822742
56614,Aurora,Cape,928,-0.0001453279294888629
56616,Bacchu,Cape,928,-0.00397073483200307
56618,Bounda,Karoo,928,0.0032849267116287326
56621,Delphi,Cape,928,-0.005947104294225262
56622,Drakens,KZN,928,-0.0091543166397395
56623,Duvha P,Mpumalanga,928,0.019588671352426524
56624,Ferrum,Cape,928,0.001032865850955277
56625,Gariep,Karoo,928,0.06149099623169425
56626,Garona,Cape,928,0.005710814511287425
56627,Gourikw,Cape,928,-0.010667235911059529
56628,Grassr,Cape,928,0.00451842568090157
56630,Harvar,Karoo,928,0.0038011970761317555
56631,Helios,Cape,928,-0.00122628331377578
56632,Hendrin,Mpumalanga,928,0.011747943527758016
56634,Hydra ,Karoo,928,0.004866104771592443
56636,Ingula ,KZN,928,-0.007232371971803391
56637,Juno P,Cape,928,-0.0009254119163042996
56638,Juno W,Cape,928,-0.0010204850927022931
56639,Kendal ,Mpumalanga,928,0.01909376541551049
56640,Koeberg,Cape,928,0.0006138571480862917
56643,Kronos,Karoo,928,0.003594103314035408
56644,Kusile ,Mpumalanga,928,0.017517024862987278
56645,Lethabo,Vaal,928,0.023829952565710796
56646,Majuba ,Mpumalanga,928,-0.0011687762769676882
56647,Matimb,Waterburg,928,0.03507835290929181
56648,Matimba,Waterburg,928,0.035947057326748806
56649,Matla P,Mpumalanga,928,0.023455057996879015
56650,Medupi ,Waterburg,928,0.029176899016443273
56653,Olien ,Karoo,928,0.002016577604523886
56654,Palmiet,Cape,928,-0.0020026543716242487
56655,Paulput,Cape,928,0.009825280415617494
56657,Perseu,Vaal,928,0.006154229211600012
56660,Poseid,Cape,928,0.003847137224110041
56662,Ressan,Mpumalanga,928,-0.0021411195793797693
56663,Ruigte,Karoo,928,0.061094023248324324
56665,Tabor ,Mpumalanga,928,0.012296455975783707
56667,Van Der,Karoo,928,0.08117134465666595
56668,Witkop,Mpumalanga,928,0.015074308594024116
56670,Ankerli,Cape,929,0.010698546946513858
56671,Apollo,Mpumalanga,929,0.013289650897737834
56672,Aries ,Cape,929,0.005028174401496766
56675,Aurora,Cape,929,0.012791351938508277
56677,Bacchu,Cape,929,0.011034095608216334
56679,Bounda,Karoo,929,0.0038496478570326674
56682,Delphi,Cape,929,-0.0077784447839431845
56683,Drakens,KZN,929,-0.011003707930468402
56684,Duvha P,Mpumalanga,929,0.017561967886449942
56685,Ferrum,Cape,929,0.0010779575550710992
56686,Gariep,Karoo,929,0.2887558714432809
56687,Garona,Cape,929,0.0037552492983110265
56688,Gourikw,Cape,929,0.01473634809655484
56689,Grassr,Cape,929,0.005134836885194396
56692,Helios,Cape,929,0.008427658549889007
56693,Hendrin,Mpumalanga,929,0.009966263924229545
56695,Hydra ,Karoo,929,0.009854121767903245
56697,Ingula ,KZN,929,-0.008677427244625769
56698,Juno P,Cape,929,0.010056967264389387
56699,Juno W,Cape,929,0.010038011318957346
56700,Kendal ,Mpumalanga,929,0.01712144980683779
56701,Koeberg,Cape,929,0.014116508698995608
56704,Kronos,Karoo,929,0.010066251445549972
56705,Kusile ,Mpumalanga,929,0.015489463271620095
56706,Lethabo,Vaal,929,0.02091494446273344
56707,Majuba ,Mpumalanga,929,-0.0020681964509343884
56708,Matimb,Waterburg,929,0.03230544331395219
56709,Matimba,Waterburg,929,0.03340619011750289
56710,Matla P,Mpumalanga,929,0.020981311939911203
56711,Medupi ,Waterburg,929,0.026913227277555966
56712,Mulder,Cape,929,0.010967792133620174
56714,Olien ,Karoo,929,0.0022486131617094566
56715,Palmiet,Cape,929,0.012635146330374016
56716,Paulput,Cape,929,0.01301104136312428
56721,Poseid,Cape,929,0.004687936814320259
56723,Ressan,Mpumalanga,929,-0.002834551098867221
56726,Tabor ,Mpumalanga,929,0.008618767890986615
56728,Van Der,Karoo,929,0.09100345630908144
56731,Ankerli,Cape,930,0.00047506475365978934
56732,Apollo,Mpumalanga,930,0.014109200724962545
56736,Aurora,Cape,930,-0.00014209801977012212
56738,Bacchu,Cape,930,-0.002093270426557603
56743,Delphi,Cape,930,-0.011807606615617318
56744,Drakens,KZN,930,-0.010407379169007403
56745,Duvha P,Mpumalanga,930,0.020255731955506003
56747,Gariep,Karoo,930,0.14830917693863638
56748,Garona,Cape,930,0.0010195287097195963
56749,Gourikw,Cape,930,-0.0016922674930932881
56750,Grassr,Cape,930,0.00017754004627344198
56753,Helios,Cape,930,-0.0023181802457683635
56754,Hendrin,Mpumalanga,930,0.01529702495411812
56756,Hydra ,Karoo,930,0.0018051621619883218
56758,Ingula ,KZN,930,-0.008357201095576286
56761,Kendal ,Mpumalanga,930,0.019086485660950118
56762,Koeberg,Cape,930,0.000575923756054025
56764,Kriel P,Mpumalanga,930,0.014132979697350957
56766,Kusile ,Mpumalanga,930,0.017325434099437043
56767,Lethabo,Vaal,930,0.021497126642984504
56768,Majuba ,Mpumalanga,930,-0.0004566374827702339
56770,Matimba,Waterburg,930,0.032165698298312916
56771,Matla P,Mpumalanga,930,0.023211971150222124
56772,Medupi ,Waterburg,930,0.02624838769851363
56773,Mulder,Cape,930,-0.0027772845800319254
56775,Olien ,Karoo,930,0.000669024022473281
56776,Palmiet,Cape,930,-0.002494500462571484
56777,Paulput,Cape,930,0.008309400643401903
56782,Poseid,Cape,930,-0.000821066582020321
56784,Ressan,Mpumalanga,930,-0.0019358312424618063
56789,Van Der,Karoo,930,0.07632126067022102
56793,Apollo,Mpumalanga,931,0.016904577697552464
56797,Aurora,Cape,931,-0.005718871940087082
56799,Bacchu,Cape,931,-0.009687394216758677
56804,Delphi,Cape,931,-0.015712592760045413
56805,Drakens,KZN,931,-0.009975893885528931
56806,Duvha P,Mpumalanga,931,0.022411369510027798
56809,Garona,Cape,931,0.00026251554201023027
56811,Grassr,Cape,931,-0.0035264203537346186
56814,Helios,Cape,931,-0.0142606708374217
56815,Hendrin,Mpumalanga,931,0.017615216056129503
56817,Hydra ,Karoo,931,-0.00033047985582673934
56819,Ingula ,KZN,931,-0.007845727074000827
56822,Kendal ,Mpumalanga,931,0.020993850083442844
56823,Koeberg,Cape,931,-0.013512090331605367
56824,Komati P,Mpumalanga,931,0.012824618049770063
56825,Kriel P,Mpumalanga,931,0.017169370973953976
56827,Kusile ,Mpumalanga,931,0.019392980266467016
56828,Lethabo,Vaal,931,0.024243837761162238
56829,Majuba ,Mpumalanga,931,-7.064955204630837e-05
56831,Matimba,Waterburg,931,0.034302466106973184
56832,Matla P,Mpumalanga,931,0.02583250452159234
